Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Safari Rally,safarirally,World,1979,SNK,Taito,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:racing #arcadeboard:snk #lang:en #mameparent,safarir.zip,795221aea6ba50931f657537fb41a808,4bd2b978f7d2a7f3e5d8dad5b114168837b04118,aff6562477f603d77f6fe1dc8cb04530386ac24fcd8b7b073f898e3ae9a25102,c9510d723230e477a6d449f51dcfd66490012a114c0809a96a3db7098caa57087c0e24c8806ce2c27ace018bccf0988568b478b18cf73d1190f6d12b075b64e3
Samurai Spirits / Samurai Shodown,samuraispirits,World,1993-07-07,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,samsho.zip,36d1c2bfe0e8219d36ac46d733419746,ce574d5e74164aef5476e29114a12efa4947c1a3,73d996667be832869816270979562ee153a9013d58214d32f807dd190f294e58,76c8518b68cb68adc504a8d06bc9f3dfe6dee53dadb5955b48355a6d163e5c0fe97cc61e98af23c911cf480196feb0e28d3928a92008f26997e2aca6346b125e
Shin Samurai Spirits: Haōmaru Jigokuhen / Samurai Shodown II@真 Samurai Spirits 覇王丸地獄変 / Samurai Shodown II,samuraispiritshj,World,1994-10-28,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,samsho2.zip,8da2f5131488121c7477be4185bad78c,126331506615a236038d2bbc0469f945c4c1f232,6679dd22637feeb2ea1128d6025d495f59c7bd4768bc73a6e412c78a9198d21d,23beb8beb8c06506746b666eafd9009aab0d7e99da638f5ba785533d1ed2e27f1225fdfac2d4413556af588bb8dade19e57248b29908b90c5bae536a086f393b
Jin Saulabi Spirits: Ssaulabi Tuhon@眞 Saulabi Spirits 싸울아비투혼,samuraispiritshj,South Korea,1994,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,samsho2k.zip|samsho2.zip,8da2f5131488121c7477be4185bad78c,126331506615a236038d2bbc0469f945c4c1f232,6679dd22637feeb2ea1128d6025d495f59c7bd4768bc73a6e412c78a9198d21d,23beb8beb8c06506746b666eafd9009aab0d7e99da638f5ba785533d1ed2e27f1225fdfac2d4413556af588bb8dade19e57248b29908b90c5bae536a086f393b
Samurai Spirits: Zankurō Musōken / Samurai Shodown III@サムライスピリッツ 斬紅郎無双剣 / 侍魂 Samurai Shodown III,samuraispiritszm,World,1995-11-15,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,samsho3.zip,a5b0caf884606a2e631e43ffd9dda90c,bade10335d5941df8312f90e6113890dea9cc00d,ef8584f06c569b63faca3af473240dbe754c1fb94e5a3ac0cc479a4c3f927903,fa09851816d09ec40274e403d7c61b0d4e82f46026e6e2f358d30b93e213599d92c529079668d8ecce3dacedc96ca88cc8d52b29256d7bbd1c1a6d9e723e39c4
Fighters Swords,samuraispiritszm,South Korea,1995,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,fswords.zip|samsho3.zip,a5b0caf884606a2e631e43ffd9dda90c,bade10335d5941df8312f90e6113890dea9cc00d,ef8584f06c569b63faca3af473240dbe754c1fb94e5a3ac0cc479a4c3f927903,fa09851816d09ec40274e403d7c61b0d4e82f46026e6e2f358d30b93e213599d92c529079668d8ecce3dacedc96ca88cc8d52b29256d7bbd1c1a6d9e723e39c4
Samurai Spirits: Amakusa Kōrin / Samurai Shodown IV: Amakusa's Revenge@サムライスピリッツ 天草降臨 / Samurai Shodown IV: Amakusa's Revenge,samuraispiritsak,World,1996-10-25,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,samsho4.zip,8b3214fc314344c5241b57bdf6f718f7,c4f405b91d5f692df42c762d70c447a88cc9fa27,317ea9320d1fc43014fccc04b4642d2423201ef0a393e81b0488806f23629e7d,9449227d4224e5bc93d64748a44fc9ff6089b81615617f717c6cd95c8516e4bbea47c61cc45c436c1348291091bac2ca636de6814660baed638773a9feb520c5
Paewang Jeonseol: Legend of a Warrior@覇王伝説 Legend of a Warrior,samuraispiritsak,South Korea,1996,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,samsho4k.zip|samsho4.zip,8b3214fc314344c5241b57bdf6f718f7,c4f405b91d5f692df42c762d70c447a88cc9fa27,317ea9320d1fc43014fccc04b4642d2423201ef0a393e81b0488806f23629e7d,9449227d4224e5bc93d64748a44fc9ff6089b81615617f717c6cd95c8516e4bbea47c61cc45c436c1348291091bac2ca636de6814660baed638773a9feb520c5
Samurai Spirits Zero / Samurai Shodown V@サムライスピリッツ零 / Samurai Shodown V,samuraispiritszero,World,2003-10-10,Yuki,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:1 #mameparent,samsho5.zip,9279535f089458d25c478504726d642d,fd3d10a4e202ab5beb6a5b5352973382d096f006,42322e791d3cdb382cb3a4219aabea590aa14e879414db89dfcd18da48c43669,e2f2ea10f8dcdb4b1af5309d42c4a6df06bb45066be2410b7c3a89f86e868b2eb9396af68552f26b58d268bd109cc97abf1aa172f42a6ff3160af8386ac99578
Samurai Spirits Zero / Samurai Shodown V@サムライスピリッツ零 / Samurai Shodown V,samuraispiritszero,World,,Yuki,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:2,samsho5a.zip|samsho5.zip,9279535f089458d25c478504726d642d,fd3d10a4e202ab5beb6a5b5352973382d096f006,42322e791d3cdb382cb3a4219aabea590aa14e879414db89dfcd18da48c43669,e2f2ea10f8dcdb4b1af5309d42c4a6df06bb45066be2410b7c3a89f86e868b2eb9396af68552f26b58d268bd109cc97abf1aa172f42a6ff3160af8386ac99578
Samurai Spirits Zero / Samurai Shodown V@サムライスピリッツ零 / Samurai Shodown V,samuraispiritszero,World,,Yuki,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,samsho5b.zip|samsho5.zip,9279535f089458d25c478504726d642d,fd3d10a4e202ab5beb6a5b5352973382d096f006,42322e791d3cdb382cb3a4219aabea590aa14e879414db89dfcd18da48c43669,e2f2ea10f8dcdb4b1af5309d42c4a6df06bb45066be2410b7c3a89f86e868b2eb9396af68552f26b58d268bd109cc97abf1aa172f42a6ff3160af8386ac99578
Samurai Spirits Zero Special / Samurai Shodown V Special@サムライスピリッツ零 Special / Samurai Shodown V Special,samuraispiritszerospecial,World,2004-04-22,Yuki,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,samsh5sp.zip,8b3ea6b05a94ca3d9b6846dd2278afce,7fd53b6869d1d9dcf53898de22e50f30636d1b8a,c8969ab3d61ec5fba9265fe627baa4d105e4f6d99ed1be3af2b82c52ca230643,9916295646311874d1f4dadb53c04e8bee08bdac4a951356ee3cbee67cba76ef127b749c5567c301702f09359573bed3229086f9ec280eae2bca5a66fe7a0228
SAR: Search And Rescue,sarsearchandrescue,Japan,1989,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:2:coop #search:tate>cw #genre:action>runandgun #arcadeboard:snk #lang:ja,searcharj.zip|searchar.zip,e86f4be19c94422679d2c5382b4caed8,d5ad649db87b3fad74e442108fc498a88b6fd902,842cfee11e8dd6d1f5259ca4851e09015fbc695e287a8c682e950f76210ea5fc,43edfd370e375e0002f5e77c7182664fc82e859b55b0d07f6e1d1a77bdac0a1e33d702823e786a5daf7bf6d86302ff726950f538242ef058e13c45751b878d42
SAR: Search And Rescue,sarsearchandrescue,USA,1989,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:2:coop #search:tate>cw #genre:action>runandgun #arcadeboard:snk #lang:en,searcharu.zip|searchar.zip,e86f4be19c94422679d2c5382b4caed8,d5ad649db87b3fad74e442108fc498a88b6fd902,842cfee11e8dd6d1f5259ca4851e09015fbc695e287a8c682e950f76210ea5fc,43edfd370e375e0002f5e77c7182664fc82e859b55b0d07f6e1d1a77bdac0a1e33d702823e786a5daf7bf6d86302ff726950f538242ef058e13c45751b878d42
SAR: Search And Rescue,sarsearchandrescue,World,1989,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:2:coop #search:tate>cw #genre:action>runandgun #arcadeboard:snk #lang:en #mameparent,searchar.zip,e86f4be19c94422679d2c5382b4caed8,d5ad649db87b3fad74e442108fc498a88b6fd902,842cfee11e8dd6d1f5259ca4851e09015fbc695e287a8c682e950f76210ea5fc,43edfd370e375e0002f5e77c7182664fc82e859b55b0d07f6e1d1a77bdac0a1e33d702823e786a5daf7bf6d86302ff726950f538242ef058e13c45751b878d42
Sasuke vs Commander,sasukevscommander,Japan,1980,SNK,SNK,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:shmup #arcadeboard:snk #lang:ja #mameparent,sasuke.zip,bc84fecc100cd3ad302ff6900d300a40,4ecaf5e699044cf59f43be8c264d844ab65528d9,414c30817c7490845e08ac4044e35531bbf4f170367de4d12e8615ac53c94b23,74962c8ad53e74235e509154ad8aeb69799971d0f540760049f0a83fcdcaa34ced68ad5f7728caa9c0dd749af16a4183620fff7129d15b6cf3f3749f184e77de
Satan of Saturn,satanofsaturn,World,1981,SNK,SNK,#input:joystick>2h:buttons>2 #players:2:alt #search:tate>cw #genre:shmup #arcadeboard:snk #lang:en #set:1 #mameparent,satansat.zip,1d48f5ac67d050c1a0e05eef644e8682,4a1cde70278a2343b089d9a94a951094de404fa0,d1d817c78ce77f2d773dddfbfd83242083211ebc2e51dabd99133847e57d10a7,752bfb2a55322c2f40fb2b97823cb2c8be9799611055d585e783660413b3524d953c684c231093d3af61acbb95ee6cfcab9e4a35d7a352e35925c95fba6e3b32
Satan of Saturn,satanofsaturn,World,1981,SNK,SNK,#input:joystick>2h:buttons>2 #players:2:alt #search:tate>cw #genre:shmup #arcadeboard:snk #lang:en #set:2,satansata.zip|satansat.zip,1d48f5ac67d050c1a0e05eef644e8682,4a1cde70278a2343b089d9a94a951094de404fa0,d1d817c78ce77f2d773dddfbfd83242083211ebc2e51dabd99133847e57d10a7,752bfb2a55322c2f40fb2b97823cb2c8be9799611055d585e783660413b3524d953c684c231093d3af61acbb95ee6cfcab9e4a35d7a352e35925c95fba6e3b32
Satan of Saturn,satanofsaturn,World,1981,SNK,Inder,#input:joystick>2h:buttons>2 #players:2:alt #search:tate>cw #genre:shmup #arcadeboard:snk #lang:en #unlicensed:bootleg,satansatind.zip|satansat.zip,1d48f5ac67d050c1a0e05eef644e8682,4a1cde70278a2343b089d9a94a951094de404fa0,d1d817c78ce77f2d773dddfbfd83242083211ebc2e51dabd99133847e57d10a7,752bfb2a55322c2f40fb2b97823cb2c8be9799611055d585e783660413b3524d953c684c231093d3af61acbb95ee6cfcab9e4a35d7a352e35925c95fba6e3b32
Zarzon,satanofsaturn,USA,1981,SNK,Taito,#input:joystick>2h:buttons>2 #players:2:alt #search:tate>cw #genre:shmup #arcadeboard:snk #lang:en,satansata.zip|satansat.zip,1d48f5ac67d050c1a0e05eef644e8682,4a1cde70278a2343b089d9a94a951094de404fa0,d1d817c78ce77f2d773dddfbfd83242083211ebc2e51dabd99133847e57d10a7,752bfb2a55322c2f40fb2b97823cb2c8be9799611055d585e783660413b3524d953c684c231093d3af61acbb95ee6cfcab9e4a35d7a352e35925c95fba6e3b32
Sengoku Denshō / Sengoku@戦国伝承 Sengoku Densyo / Sengoku,sengokudenshou,World,1991-02-12,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en #mameparent,sengoku.zip,e4edca3cd686e64044d52b440d6deffb,e50af0b0aea9b484415055e08faa8a29256bb84e,986f22e5b6102c4998a3f39a12aeabbea9beec7786a8f2eb858fc4101407c928,964bfa020f19d4320e61c87445ddad5e0fcce63a409379ec6fde6c1577eaf264865439846d2f0bae52f1eeb122c90f76d1611d16873f08ca7269be2e310065c2
Sengoku Denshō 2 / Sengoku 2@戦国伝承2 / Sengoku 2,sengokudenshou2,World,1993-02-18,SNK,SNK,#input:joystick>8:buttons>4 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en #mameparent,sengoku2.zip,ec8ef4af4d660d8f7afae5f96c52974f,16a691749584ee2d0d619c495815aea9d10f6761,bd6f965ddaa9e7f71499c5050e84f8490a4947ec1419b68699fd9a2b7245af84,3a30ba1ca75e8519cfe8f5fd6a1c8c5f208ebbfb922775c82e87148422bb371286bfa96f8a7d0b99ba8cea125f86716c37bfa081338441b12689c54fa971e8c0
Sengoku Denshō 2001 / Sengoku 3@戦国伝承2001 / Sengoku 3,sengokudenshou2001,World,2001-07-18,Noise Factory,SNK,#input:joystick>8:buttons>4 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en #mameparent,sengoku3.zip,dcc6fd036de0e5cba2b56a6c7f8126f2,adf6cf881526821e913921eaf2334c2a6c7feeb5,1fb9cd666e1ced95bf73102ee8ce8ab314fcead1d7007f4c4113a8cf85c12ebd,fc4de37d26cb890474b75a9afe1c7758bf48c845de56922be89428931f2e45b1590f8376d4ea124c27aff4bae69f5beab869c1d4488158138ecc89c1f3934654
Shin Gōketsuji Ichizoku: Tōkon Matrimelee@新豪血寺一族 闘婚 Matrimelee,toukonmatrimelee,World,2003-03-20,Noise Factory,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,matrim.zip,0fcf16888dc46e61bb83900103751227,49dc8328012bfe1eef777de540d6ea8e757e30ea,714af4840a6f5cbce13c566ed007fecfb9ae952503c6b2d3f6088d86b4a7d268,eefee34007e8c0236ba2cc2ca9278a46958ba4fbe723ea8dc4554bfb7924557c0d7c9c29d7cee76da6748b97d9f4a7b7b3d02edb61c3564810cb6618b1aad104
Shin Gōketsuji Ichizoku: Tōkon Matrimelee@新豪血寺一族 闘婚 Matrimelee,toukonmatrimelee,World,,Noise Factory,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,matrimbl.zip|matrim.zip,0fcf16888dc46e61bb83900103751227,49dc8328012bfe1eef777de540d6ea8e757e30ea,714af4840a6f5cbce13c566ed007fecfb9ae952503c6b2d3f6088d86b4a7d268,eefee34007e8c0236ba2cc2ca9278a46958ba4fbe723ea8dc4554bfb7924557c0d7c9c29d7cee76da6748b97d9f4a7b7b3d02edb61c3564810cb6618b1aad104
Shinōken / Ragnagard@神凰拳 / Ragnagard,shinouken,World,1996-06-13,Saurus/System Vision,SNK/Saurus,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,ragnagrd.zip,e5c3bfc0dea9179214cbc3937ca33349,1b3f7df06884143343d15ac3f3ce335068eb0749,bb2d4d05eca3f183c8fe88f56534f78e8dd275babf645c0686e27e5eeedc1c29,f111846317fa121210d0fac9a135056678062593e4ae520136d2463ef185dc816c8e00796641f5511f5c3aa1a419c2b02e4dc07a386313d5cde380442dd4aa41
Shock Troopers,shocktroopers,World,1997-11-11,Saurus,SNK,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #set:1 #mameparent,shocktro.zip,0a9e34d97e7bc78ff60341f2e60a2891,c058aa4ae4a5f0f0ac5a1eaf7784bab0c7cc60ee,49a887ee68461505bef0cf5b021a8554e569b9d77336d5c7c7149be5b53e067a,6baa6274c6fc9668c647c2a8412f3063aec70d9ebe8548d09eb6f253118a0318df07ab10705376d3ba955dadd53d1ead2be42752dbac89c1c29e21cbf0159580
Shock Troopers,shocktroopers,World,,Saurus,SNK,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #set:2,shocktroa.zip|shocktro.zip,0a9e34d97e7bc78ff60341f2e60a2891,c058aa4ae4a5f0f0ac5a1eaf7784bab0c7cc60ee,49a887ee68461505bef0cf5b021a8554e569b9d77336d5c7c7149be5b53e067a,6baa6274c6fc9668c647c2a8412f3063aec70d9ebe8548d09eb6f253118a0318df07ab10705376d3ba955dadd53d1ead2be42752dbac89c1c29e21cbf0159580
Shock Troopers: 2nd Squad,shocktroopers2ndsquad,World,1998-11-06,Saurus,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,shocktr2.zip,7f84f19f93fb8a4de43817382ab9e9cc,7b9dae1c1c8d3d9d3e3241f33c6fec0d70e49695,6e0d19a637baafefdf471b1cc2464406f54e8b9c745bbea94e73671a741c9962,e16492e0d9869ee27700a60bfbc19d3208df78aac46f9db753a3da52e96765653e1da90dbbfe08c3c7a5dd66731e5b22cec08fdebeb65fc13d6682d5337584b0
Yōhei Lansquenet / Lansquenet 2004@ようへい Lansquenet / Lansquenet 2004,shocktroopers2ndsquad,World,,Saurus,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,lans2004.zip|shocktr2.zip,7f84f19f93fb8a4de43817382ab9e9cc,7b9dae1c1c8d3d9d3e3241f33c6fec0d70e49695,6e0d19a637baafefdf471b1cc2464406f54e8b9c745bbea94e73671a741c9962,e16492e0d9869ee27700a60bfbc19d3208df78aac46f9db753a3da52e96765653e1da90dbbfe08c3c7a5dd66731e5b22cec08fdebeb65fc13d6682d5337584b0
Shōgi no Tatsujin: Master of Syougi@将棋の達人 Master of Syougi,shouginotatsujin,Japan,1995-09-28,ADK/SNK,SNK/ADK,#input:joystick>4:buttons>2 #players:1 #genre:board>shougi #arcadeboard:snk>mvs #lang:ja #mameparent,moshougi.zip,1403c156ebbd875c1cae1dd1d3a93a56,40173baf6a6ce816da69ed862844094eb714721f,f1d3985fa860e747146e02982d85aa9cb7f182fd9fd8f7c6fce3813e8c2664d6,8de015ccfc9cf16d3c817e7dbdd8570372b86ebf532f138b15a72053dd8cd70389d2ba63cec0a0544b779ce0ea74b8be15979486d87442199ee70a3879199618
Sky Adventure,skyadventure,Japan,1989,Alpha Denshi,SNK,#input:joystick>8:buttons>3 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en,skyadvntj.zip|skyadvnt.zip,7b1a3ee41eb60a9e37b3e492e8ba43f0,1c714c8c2071790c4e656436c7cb12ecb2900136,0e0c3f3f685bfe64469603e6e3ea1fd9d9339927427911718f557f8f1a3a5870,08558bd1a8df84cf947697f165a17ebd572964b921106f51430aadc17c99177b0a6f56186c81a73b3367df86fa1725913a8023d4ae8cd621ba4c825e5a6add12
Sky Adventure,skyadventure,USA,1989,Alpha Denshi,SNK,#input:joystick>8:buttons>3 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en,skyadvntu.zip|skyadvnt.zip,7b1a3ee41eb60a9e37b3e492e8ba43f0,1c714c8c2071790c4e656436c7cb12ecb2900136,0e0c3f3f685bfe64469603e6e3ea1fd9d9339927427911718f557f8f1a3a5870,08558bd1a8df84cf947697f165a17ebd572964b921106f51430aadc17c99177b0a6f56186c81a73b3367df86fa1725913a8023d4ae8cd621ba4c825e5a6add12
Sky Adventure,skyadventure,World,1989,Alpha Denshi,SNK,#input:joystick>8:buttons>3 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en #mameparent,skyadvnt.zip,7b1a3ee41eb60a9e37b3e492e8ba43f0,1c714c8c2071790c4e656436c7cb12ecb2900136,0e0c3f3f685bfe64469603e6e3ea1fd9d9339927427911718f557f8f1a3a5870,08558bd1a8df84cf947697f165a17ebd572964b921106f51430aadc17c99177b0a6f56186c81a73b3367df86fa1725913a8023d4ae8cd621ba4c825e5a6add12
Sky Soldiers,skysoldiers,USA,1988,Alpha Denshi,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en #mameparent,skysoldr.zip,028fb794e9e707a6bda21b40cff978a1,a3c6c8330082ee2f543436c191184ff6e59e1fc9,f2c3d388150a050458dbdab72dbc2a3d02b930548516ac8ba8b53d3fa6b68a4e,3c70e8c29b64dd085c78aad70ffa1c3acb881b28e3a515d59efa26cd726bf7439ee6f6c3008e3421362216d0e5fe2efee3ee779f5c96f665cbc9c88fceafa89f
Sky Soldiers,skysoldiers,USA,1988,Alpha Denshi,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en #unlicensed:bootleg,skysoldrbl.zip|skysoldr.zip,028fb794e9e707a6bda21b40cff978a1,a3c6c8330082ee2f543436c191184ff6e59e1fc9,f2c3d388150a050458dbdab72dbc2a3d02b930548516ac8ba8b53d3fa6b68a4e,3c70e8c29b64dd085c78aad70ffa1c3acb881b28e3a515d59efa26cd726bf7439ee6f6c3008e3421362216d0e5fe2efee3ee779f5c96f665cbc9c88fceafa89f
Soccer Brawl,soccerbrawl,World,1992-02-14,SNK,SNK,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:en #mameparent,socbrawl.zip,d0cee37aaaefc056a0c4805d5aa0a348,1179f99a7fdf00fecb7984c42105346b29ac4559,4413aa501307d17d76699d2276222734f7a35d96f52d5e91880445f7d53e4219,46d3eb7f972dc4260739653e501ff08cf849037bb04bef35b7a46f693171120bbb3986162d4ab63011942abcc23b481145ee7334b4819fe09a15b3024c9ad3e3
Sonic Wings 2 / Aero Fighters 2,sonicwings2,World,1994-07-18,Video System,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>v #arcadeboard:snk>mvs #lang:en #mameparent,sonicwi2.zip,96fdfcb2d4f8105b06e593b6b534a9e5,56e35a0437844e5c17e6c57a1b5e8bd2268b0504,adc06a0ae3b3465508acb7e5cccdaeab2b785aeba1aaa545e4b65918383df97c,42931ee8e84af6f8e836ad051a37c96279bf8a74590a14bec1c9dfa882e9de153a31bf065ff4fa28edd7badce28eddee843386da86ae044097d4635d34b78df6
Sonic Wings 3 / Aero Fighters 3,sonicwings3,World,1995-10-12,Video System,SNK/Video System,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>v #arcadeboard:snk>mvs #lang:en #mameparent,sonicwi3.zip,297c641d1cf03abfe0fefb5fccc82af8,ac5b47282cf530f3d3999ac56948373da9d1fac8,e9f1b920b2f856c418a37e23e54a08f154291ad693453e53471a8e10d3bb9a52,4fc067b7d530326148fbc79352a14c77146991d87e59e6f76d2f7b42ac1575cdacd5fa829dd3a5ac028e4a5774f657571a99c9fb37cbb484f26e1ae06f02c562
Stakes Winner,stakeswinner,World,1995-09-27,Saurus,SNK/Saurus,#input:joystick>8:buttons>2 #players:2:vs #genre:racing:sim>derby #arcadeboard:snk>mvs #lang:ja:en #mameparent,stakwin.zip,d262b3fff16958f80e79d10ca1236262,9c69bc834bf14d70c77413a5bfbb225efb40b216,fac8e9ed5d40a9f9c03d5fba69767787f855fffe03e2cd4d752c86d898d6a890,3a1660b416cdffc6fc9affebbb056342ac21b221e6df95503f31abc0a957405933d31c64234c9346d4c9581454d96a7095f62e91d9cb7cde9704133dfc163bdb
Stakes Winner,stakeswinner,World,,Saurus,SNK/Saurus,#input:joystick>8:buttons>2 #players:2:vs #genre:racing:sim>derby #arcadeboard:snk>mvs #lang:ja:en #unfinished:beta,stakwindev.zip|stakwin.zip,d262b3fff16958f80e79d10ca1236262,9c69bc834bf14d70c77413a5bfbb225efb40b216,fac8e9ed5d40a9f9c03d5fba69767787f855fffe03e2cd4d752c86d898d6a890,3a1660b416cdffc6fc9affebbb056342ac21b221e6df95503f31abc0a957405933d31c64234c9346d4c9581454d96a7095f62e91d9cb7cde9704133dfc163bdb
Stakes Winner 2,stakeswinner2,World,1996-09-24,Saurus,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:racing:sim>derby #arcadeboard:snk>mvs #lang:ja:en #mameparent,stakwin2.zip,90152e901db6c844d3ab73c92242f216,adce3543fa23addefa9e2ce5964930ade5bf3618,4e143f52bc616db944c702889ca04e38b5c3072875e892e61046d1f076109a6c,f6b662cd97bd8850f3b3bd1a1b5880a0570c07859e300a1a408e2e535013a8bbbaa32721441777d2a02d6ddbafbccc5dc232f9e5e6645f942052ce024f8df2e5
StreetSmart,streetsmart,Japan,1989,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk #lang:en,streetsmj.zip|streetsm.zip,64582ba0d97747e83c229d36f17caeb9,c80c5e1e833a95e6e210754afc18e208274a497f,339d7e0deb82c8f0e27a74b791f128f3c530b9bc753195bbfd624d813899f9bc,5d3b6b6f5edfd66418ba5379330525f7924c4636a8eb294660d68b2513fdb3e5f437a8e001c6f697b27cf5abbbd77494b86f890bfe4ca0c33fbfb892b4b4407b
StreetSmart,streetsmart,USA,1989,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk #lang:en #set:1,streetsm1.zip|streetsm.zip,64582ba0d97747e83c229d36f17caeb9,c80c5e1e833a95e6e210754afc18e208274a497f,339d7e0deb82c8f0e27a74b791f128f3c530b9bc753195bbfd624d813899f9bc,5d3b6b6f5edfd66418ba5379330525f7924c4636a8eb294660d68b2513fdb3e5f437a8e001c6f697b27cf5abbbd77494b86f890bfe4ca0c33fbfb892b4b4407b
StreetSmart,streetsmart,USA,1989,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk #lang:en #set:2 #mameparent,streetsm.zip,64582ba0d97747e83c229d36f17caeb9,c80c5e1e833a95e6e210754afc18e208274a497f,339d7e0deb82c8f0e27a74b791f128f3c530b9bc753195bbfd624d813899f9bc,5d3b6b6f5edfd66418ba5379330525f7924c4636a8eb294660d68b2513fdb3e5f437a8e001c6f697b27cf5abbbd77494b86f890bfe4ca0c33fbfb892b4b4407b
StreetSmart,streetsmart,World,1989,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk #lang:en,streetsmw.zip|streetsm.zip,64582ba0d97747e83c229d36f17caeb9,c80c5e1e833a95e6e210754afc18e208274a497f,339d7e0deb82c8f0e27a74b791f128f3c530b9bc753195bbfd624d813899f9bc,5d3b6b6f5edfd66418ba5379330525f7924c4636a8eb294660d68b2513fdb3e5f437a8e001c6f697b27cf5abbbd77494b86f890bfe4ca0c33fbfb892b4b4407b
Strikers 1945 Plus,strikers1945plus,World,1999-12-24,Psikyo,SNK/Psikyo,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>v #arcadeboard:snk>mvs #lang:en #mameparent,s1945p.zip,d6b27bb961d6a120fca1bc905d1e6838,24be3e236759798d6f811130d4c37dd90443c30b,fd49a565f331b0c9dc64d255a6d1f99615f6dea8dea59bddf7341cefdcceeb48,0bef0e3a64ef53144cd68b870b6dd41e0ccdbfd4f1b4373dd4cae56cf9c6c2fb102c42d02324c5ee25ff5cadfd7254d2cd56ba01e8621e321408299b0a10460e
